2026-06-15 20:31:53,814 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga
2026-06-15 21:21:22,060 | INFO    | src.command_queue | Enfileirado: __likes__ por SrCupim (fila=1)
2026-06-15 21:21:22,077 | INFO    | src.command_queue | Executado: __likes__ por SrCupim
2026-06-15 21:21:23,708 | INFO    | src.tiktok_listener | Meta de likes batida por SrCupim -> zumbi
2026-06-15 21:21:23,709 | INFO    | src.command_queue | Enfileirado: __likes__ por SrCupim (fila=1)
2026-06-15 21:21:23,713 | INFO    | src.command_queue | Executado: __likes__ por SrCupim
2026-06-15 21:21:25,361 | INFO    | src.tiktok_listener | Meta de likes batida por SrCupim -> zumbi
2026-06-15 21:21:25,361 | INFO    | src.command_queue | Enfileirado: __likes__ por SrCupim (fila=1)
2026-06-15 21:21:25,366 | INFO    | src.command_queue | Executado: __likes__ por SrCupim
2026-06-15 21:22:43,332 | INFO    | src.command_queue | Enfileirado: !cura por SrCupim (fila=1)
2026-06-15 21:22:43,485 | INFO    | src.command_queue | Executado: !cura por SrCupim
2026-06-15 21:23:23,771 | INFO    | src.command_queue | Enfileirado: !drop por SrCupim (fila=1)
2026-06-15 21:23:23,924 | INFO    | src.command_queue | Executado: !drop por SrCupim
2026-06-15 21:23:38,702 | INFO    | src.command_queue | Enfileirado: !voa por SrCupim (fila=1)
2026-06-15 21:23:38,855 | INFO    | src.command_queue | Executado: !voa por SrCupim
2026-06-15 21:23:49,572 | INFO    | src.command_queue | Enfileirado: !cura por SrCupim (fila=1)
2026-06-15 21:23:49,724 | INFO    | src.command_queue | Executado: !cura por SrCupim
2026-06-15 21:30:13,339 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=True)
2026-06-15 21:30:16,648 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=False)
2026-06-15 21:30:16,649 | INFO    | src.tiktok_listener | Presente executavel: GG de SrCupim
2026-06-15 21:30:16,649 | INFO    | src.command_queue | Enfileirado: gg por SrCupim (fila=1)
2026-06-15 21:30:16,653 | INFO    | src.command_queue | Executado: gg por SrCupim
2026-06-15 21:30:29,951 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=True)
2026-06-15 21:30:33,312 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=False)
2026-06-15 21:30:33,312 | INFO    | src.tiktok_listener | Presente executavel: GG de SrCupim
2026-06-15 21:30:33,313 | INFO    | src.command_queue | Enfileirado: gg por SrCupim (fila=1)
2026-06-15 21:30:33,325 | INFO    | src.command_queue | Executado: gg por SrCupim
2026-06-15 21:30:39,115 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=True)
2026-06-15 21:30:42,485 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=False)
2026-06-15 21:30:42,485 | INFO    | src.tiktok_listener | Presente executavel: GG de SrCupim
2026-06-15 21:30:42,485 | INFO    | src.command_queue | Enfileirado: gg por SrCupim (fila=1)
2026-06-15 21:30:42,489 | INFO    | src.command_queue | Executado: gg por SrCupim
2026-06-15 21:31:40,827 | INFO    | src.command_queue | Enfileirado: !barril por SrCupim (fila=1)
2026-06-15 21:31:40,979 | INFO    | src.command_queue | Executado: !barril por SrCupim
2026-06-15 21:32:04,095 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=SrCupim)
2026-06-15 21:32:28,989 | INFO    | src.command_queue | Enfileirado: !cura por SrCupim (fila=1)
2026-06-15 21:32:29,141 | INFO    | src.command_queue | Executado: !cura por SrCupim
2026-06-15 21:32:52,113 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=True)
2026-06-15 21:32:55,451 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=False)
2026-06-15 21:32:55,451 | INFO    | src.tiktok_listener | Presente executavel: GG de SrCupim
2026-06-15 21:32:55,452 | INFO    | src.command_queue | Enfileirado: gg por SrCupim (fila=1)
2026-06-15 21:32:55,456 | INFO    | src.command_queue | Executado: gg por SrCupim
2026-06-15 21:33:10,353 | INFO    | src.command_queue | Enfileirado: !voa por SrCupim (fila=1)
2026-06-15 21:33:10,505 | INFO    | src.command_queue | Executado: !voa por SrCupim
2026-06-15 21:33:24,444 | INFO    | src.cooldown | Descartado por cooldown global: !voa (user=SrCupim)
2026-06-15 21:33:35,316 | INFO    | src.command_queue | Enfileirado: !formiga por SrCupim (fila=1)
2026-06-15 21:33:35,468 | INFO    | src.command_queue | Executado: !formiga por SrCupim
2026-06-15 21:33:47,848 | INFO    | src.cooldown | Descartado por cooldown de usuario: !voa (user=SrCupim)
2026-06-15 21:33:59,409 | INFO    | src.command_queue | Enfileirado: !voa por SrCupim (fila=1)
2026-06-15 21:33:59,562 | INFO    | src.command_queue | Executado: !voa por SrCupim
2026-06-15 21:36:49,866 | INFO    | src.command_queue | Enfileirado: !barril por SrCupim (fila=1)
2026-06-15 21:36:50,019 | INFO    | src.command_queue | Executado: !barril por SrCupim
2026-06-15 21:37:05,717 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=True)
2026-06-15 21:37:09,056 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=False)
2026-06-15 21:37:09,057 | INFO    | src.tiktok_listener | Presente executavel: GG de SrCupim
2026-06-15 21:37:09,057 | INFO    | src.command_queue | Enfileirado: gg por SrCupim (fila=1)
2026-06-15 21:37:09,060 | INFO    | src.command_queue | Executado: gg por SrCupim
2026-06-15 21:37:26,605 | INFO    | src.command_queue | Enfileirado: !cura por SrCupim (fila=1)
2026-06-15 21:37:26,758 | INFO    | src.command_queue | Executado: !cura por SrCupim
2026-06-15 21:46:28,573 | INFO    | src.command_queue | Enfileirado: !cura por SrCupim (fila=1)
2026-06-15 21:46:28,726 | INFO    | src.command_queue | Executado: !cura por SrCupim
2026-06-15 21:46:40,086 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=SrCupim)
2026-06-15 21:47:00,028 | INFO    | src.command_queue | Enfileirado: !voa por SrCupim (fila=1)
2026-06-15 21:47:00,180 | INFO    | src.command_queue | Executado: !voa por SrCupim
2026-06-15 21:47:04,900 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=SrCupim)
2026-06-15 21:47:21,395 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=SrCupim)
2026-06-15 21:47:37,958 | INFO    | src.cooldown | Descartado por cooldown de usuario: !voa (user=SrCupim)
2026-06-15 21:47:45,369 | INFO    | src.command_queue | Enfileirado: !formiga por SrCupim (fila=1)
2026-06-15 21:47:45,522 | INFO    | src.command_queue | Executado: !formiga por SrCupim
2026-06-15 21:47:51,261 | INFO    | src.command_queue | Enfileirado: !barril por SrCupim (fila=1)
2026-06-15 21:47:51,413 | INFO    | src.command_queue | Executado: !barril por SrCupim
2026-06-15 21:47:58,600 | INFO    | src.command_queue | Enfileirado: !voa por SrCupim (fila=1)
2026-06-15 21:47:58,752 | INFO    | src.command_queue | Executado: !voa por SrCupim
2026-06-15 21:48:04,536 | INFO    | src.command_queue | Enfileirado: !drop por SrCupim (fila=1)
2026-06-15 21:48:04,688 | INFO    | src.command_queue | Executado: !drop por SrCupim
2026-06-15 21:48:09,470 | INFO    | src.command_queue | Enfileirado: !cura por SrCupim (fila=1)
2026-06-15 21:48:09,622 | INFO    | src.command_queue | Executado: !cura por SrCupim
2026-06-15 21:49:06,447 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=True)
2026-06-15 21:49:09,732 | INFO    | src.tiktok_listener | GiftEvent recebido: nome='GG' de SrCupim (streakable=True, streaking=False)
2026-06-15 21:49:09,732 | INFO    | src.tiktok_listener | Presente executavel: GG de SrCupim
2026-06-15 21:49:09,732 | INFO    | src.command_queue | Enfileirado: gg por SrCupim (fila=1)
2026-06-15 21:49:09,736 | INFO    | src.command_queue | Executado: gg por SrCupim
2026-06-15 21:49:49,492 | INFO    | src.command_queue | Enfileirado: !barril por SrCupim (fila=1)
2026-06-15 21:49:49,645 | INFO    | src.command_queue | Executado: !barril por SrCupim
2026-06-15 21:52:18,256 | INFO    | src.tiktok_listener | Conexao encerrada (live offline?).
2026-06-15 21:52:33,471 | INFO    | src.tiktok_listener | Conectando a @davillops...
2026-06-15 21:52:35,279 | INFO    | httpx | HTTP Request: GET https://www.tiktok.com/@davillops/live? "HTTP/1.1 200 OK"
2026-06-15 21:52:35,964 | ERROR   | src.tiktok_listener | Conexao com o TikTok caiu; nova tentativa em 15s. (erro 500 do EulerStream e instabilidade do servico, costuma resolver sozinho)
2026-06-15 21:52:51,166 | INFO    | src.tiktok_listener | Conectando a @davillops...
2026-06-15 21:52:51,885 | INFO    | httpx | HTTP Request: GET https://www.tiktok.com/@davillops/live? "HTTP/1.1 200 OK"
2026-06-15 21:52:51,913 | ERROR   | src.tiktok_listener | Conexao com o TikTok caiu; nova tentativa em 30s. (erro 500 do EulerStream e instabilidade do servico, costuma resolver sozinho)
2026-06-15 21:53:22,126 | INFO    | src.tiktok_listener | Conectando a @davillops...
2026-06-15 21:53:22,918 | INFO    | httpx | HTTP Request: GET https://www.tiktok.com/@davillops/live? "HTTP/1.1 200 OK"
2026-06-15 21:53:22,954 | ERROR   | src.tiktok_listener | Conexao com o TikTok caiu; nova tentativa em 60s. (erro 500 do EulerStream e instabilidade do servico, costuma resolver sozinho)
2026-06-15 21:54:23,155 | INFO    | src.tiktok_listener | Conectando a @davillops...
2026-06-15 21:54:23,874 | INFO    | httpx | HTTP Request: GET https://www.tiktok.com/@davillops/live? "HTTP/1.1 200 OK"
2026-06-15 21:54:23,900 | ERROR   | src.tiktok_listener | Conexao com o TikTok caiu; nova tentativa em 120s. (erro 500 do EulerStream e instabilidade do servico, costuma resolver sozinho)
2026-06-15 21:55:52,589 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-15 21:55:52,589 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-15 21:55:52,591 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
2026-06-15 22:49:24,466 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-15 22:49:24,466 | INFO    | __main__ | Presentes executaveis: gamepad, gg, mishka bear, rose, tiktok, tiny diny
2026-06-15 22:49:24,466 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-15 22:49:24,467 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-15 22:49:24,467 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-15 22:49:24,467 | INFO    | src.file_bridge | Ponte por arquivo: C:\Program Files (x86)\Steam\steamapps\common\GarrysMod\garrysmod\data\live_caos\fila.txt
2026-06-15 22:49:24,530 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-15 22:49:24,530 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-15 22:49:24,530 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-15 22:49:24,530 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-15 22:49:24,530 | INFO    | src.tiktok_listener | MODO SIMULACAO ativo — gerando eventos falsos
2026-06-15 22:49:24,530 | INFO    | src.tiktok_listener | Simulacao vai sortear presentes: gamepad, gg, rose, mishka bear, tiny diny, tiktok
2026-06-15 22:49:24,742 | INFO    | websockets.server | connection open
2026-06-15 22:49:24,742 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-15 22:49:27,354 | INFO    | src.tiktok_listener | Simulacao rodando (tick 0)
2026-06-15 22:49:32,722 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 22:49:32,723 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 22:49:36,485 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 22:49:36,486 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 22:49:42,038 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @lua_fps
2026-06-15 22:49:42,038 | INFO    | src.command_queue | Enfileirado: gamepad por @lua_fps (fila=1)
2026-06-15 22:49:42,042 | INFO    | src.command_queue | Executado: gamepad por @lua_fps
2026-06-15 22:49:45,386 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@joao_zoeira)
2026-06-15 22:49:48,922 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-15 22:49:48,922 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 22:49:52,830 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 22:49:52,831 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 22:49:52,834 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 22:49:55,177 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-15 22:50:05,486 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 22:50:05,487 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 22:50:08,452 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-15 22:50:08,452 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-15 22:50:08,456 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-15 22:50:12,433 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @pedrocaos
2026-06-15 22:50:12,433 | INFO    | src.command_queue | Enfileirado: gamepad por @pedrocaos (fila=1)
2026-06-15 22:50:12,437 | INFO    | src.command_queue | Executado: gamepad por @pedrocaos
2026-06-15 22:50:13,993 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 22:50:13,994 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 22:50:16,649 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 22:50:18,641 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-15 22:50:21,852 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-15 22:50:27,443 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 22:50:27,443 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 22:50:27,444 | INFO    | src.tiktok_listener | Simulacao rodando (tick 20)
2026-06-15 22:50:27,447 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 22:50:43,270 | INFO    | src.command_queue | Enfileirado: !formiga por @pedrocaos (fila=1)
2026-06-15 22:50:43,271 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 22:50:45,074 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-15 22:50:45,075 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-15 22:50:45,078 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-15 22:50:48,455 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 22:50:48,455 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 22:50:48,459 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 22:50:52,777 | INFO    | src.cooldown | Descartado por cooldown global: !formiga (user=@pedrocaos)
2026-06-15 22:50:54,693 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 22:50:54,693 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 22:50:54,697 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 22:50:58,199 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 22:50:58,199 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 22:50:58,203 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 22:51:04,678 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-15 22:51:04,678 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-15 22:51:04,682 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-15 22:51:06,791 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 22:51:06,792 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 22:51:10,986 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-15 22:51:10,987 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 22:51:13,380 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 22:51:13,381 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 22:51:17,225 | INFO    | src.tiktok_listener | Simulacao rodando (tick 40)
2026-06-15 22:51:19,544 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 22:51:21,749 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 22:51:21,750 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 22:51:23,553 | INFO    | src.tiktok_listener | Presente executavel: gg de @pedrocaos
2026-06-15 22:51:23,553 | INFO    | src.command_queue | Enfileirado: gg por @pedrocaos (fila=1)
2026-06-15 22:51:23,556 | INFO    | src.command_queue | Executado: gg por @pedrocaos
2026-06-15 22:51:26,657 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 22:51:31,841 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
